product_id,prod_name,active_price,before_price,is_in_discount,is_regional_price,discount_info,category_level_1,category_level_2,category_level_3,labels,info_table,rating_score,rating_n,lang_version,scrape_datetime
104239400000,Reis-Mais Waffeln ,0.95,NA,FALSE,FALSE,NA,Brot & Backwaren,Brot & Zwieback,Reiswaffeln & Maiswaffeln,Migros Bio;aha!,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""BioGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Vollkornreis * 65%, Maisgrütze * 35%, Meersalz. \r\n* Aus ausländischer Bio-Produktion.""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Soja, Sesamsamen.""},{""info_title"":""Produktionsland"",""info_content"":""Die Herkunftsangabe finden Sie auf der Verpackung in der Filiale.""},{""info_title"":""Bewertung"",""info_content"":""7 Bewertungen bei Migipedia""},{""info_title"":""M-Check"",""info_content"":""Klima-Bewertung: 5""},{""info_title"":""Aufbewahrung"",""info_content"":""Kühl, trocken und lichtgeschützt aufbewahren.""},{""info_title"":""Praktische Tipps"",""info_content"":""Vollkorn-Waffeln eignen sich zum Belegen mit Käse oder Fleisch, zum Bestreichen mit Honig oder Konfitüre, oder nature als Knabberartikel""},{""info_title"":""Zusatzinformation"",""info_content"":""Glutenfrei, Weizenfrei""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Bio Vollkornreis und Mais Waffeln, glutenfrei""},{""info_title"":""Vertrieb"",""info_content"":""Migros-Genossenschafts-Bund  Limmatstrasse 152, CH-8031 Zürich""},{""info_title"":""Zertifizierung"",""info_content"":""BE-BIO-02""},{""info_title"":""Artikelnummer"",""info_content"":""104239400000""},{""info_title"":""Kühlhinweis / Aufbewahrungshinweis"",""info_content"":""Gut verschlossen aufbewahren. Trocken und bei Raumtemperatur aufbewahren.""},{""info_title"":""Produktionsverfahren"",""info_content"":""Bio-Produktion""},{""info_title"":""Allergenauslobungen"",""info_content"":""Glutenfrei, Ohne Weizen""}]",80,7,de,2022-10-09T19:41:02Z
104239500000,M-Classic Reiswaffel Glutenfrei,0.8,NA,FALSE,FALSE,NA,Brot & Backwaren,Brot & Zwieback,Reiswaffeln & Maiswaffeln,M-Classic,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""Glutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Vollkornreis.""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Soja, Sesamsamen.""},{""info_title"":""Produktionsland"",""info_content"":""Die Herkunftsangabe finden Sie auf der Verpackung in der Filiale.""},{""info_title"":""Bewertung"",""info_content"":""25 Bewertungen bei Migipedia""},{""info_title"":""M-Check"",""info_content"":""Klima-Bewertung: 5""},{""info_title"":""Aufbewahrung"",""info_content"":""Kühl, trocken und lichtgeschützt aufbewahren.""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Vollkornreiswaffeln, glutenfrei""},{""info_title"":""Vertrieb"",""info_content"":""Migros-Genossenschafts-Bund  Limmatstrasse 152, CH-8031 Zürich""},{""info_title"":""Artikelnummer"",""info_content"":""104239500000""},{""info_title"":""Kühlhinweis / Aufbewahrungshinweis"",""info_content"":""Gut verschlossen aufbewahren. Trocken und bei Raumtemperatur aufbewahren.""},{""info_title"":""Allergenauslobungen"",""info_content"":""Glutenfrei""}]",90,25,de,2022-10-09T20:20:37Z
104242500000,Farmer Getreideriegel Corn Flakes Ohne Palmöl,3.6,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Müesli-Riegel,Farmer;aha!,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""Glutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Cornflakes 49% (Mais, Kochsalz, Zucker, Emulgator: Sonnenblumenlecithin), Zucker, Rapsöl (ungehärtet, gehärtet), Fructose, Magermilchpulver lactosefrei, Glucosesirup, Honig, Feuchthaltemittel: Sorbit, Aromen, Kochsalz, Emulgator: Sojalecithin.""},{""info_title"":""Allergene"",""info_content"":""Milch und daraus gewonnene Erzeugnisse, Sojabohnen und daraus gewonnene Erzeugnisse""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann Eier, Nüsse und Sesam enthalten.""},{""info_title"":""Produktionsland"",""info_content"":""Die Herkunftsangabe finden Sie auf der Verpackung in der Filiale.""},{""info_title"":""Bewertung"",""info_content"":""33 Bewertungen bei Migipedia""},{""info_title"":""M-Check"",""info_content"":""Klima-Bewertung: 5""},{""info_title"":""Aufbewahrung"",""info_content"":""-""},{""info_title"":""Praktische Tipps"",""info_content"":""Geeignet als Snack oder Zwischenverpflegung bei sportlicher Betätigung, beim Wandern, Bergsteigen, Autofahren, vor oder nach jeder sonstigen Anstrengung sowie in der Schule und im Büro.""},{""info_title"":""Zusatzinformation"",""info_content"":""ohne Weizen, glutenfrei""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Getreideriegel mit Cornflakes""},{""info_title"":""Vertrieb"",""info_content"":""Migros-Genossenschafts-Bund  Limmatstrasse 152, CH-8031 Zürich""},{""info_title"":""Artikelnummer"",""info_content"":""104242500000""},{""info_title"":""Weitere Zusatzangaben"",""info_content"":""6 Riegel, aha!""},{""info_title"":""Allergenauslobungen"",""info_content"":""Glutenfrei, Laktosefrei""}]",60,33,de,2022-10-09T19:39:47Z
104242600000,Farmer Getreideriegel ohne Gluten mit Heidelbeeren und Brombeeren Ohne Palmöl,4.6,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Müesli-Riegel,Farmer;V-vegan;aha!,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""VeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Schokolade 28% (Zucker, Kakaomasse⁺, Kakaobutter⁺, Emulgator: Sonnenblumenlecithin, natürliches Aroma), Getreide 19% (Reis, Mais), Glucose-Fructosesirup, Oligofructose, Waldbeeren 9% (Heidelbeeren getrocknet, Brombeerpulver, Himbeerpulver), Quinoa 9%, Sojaschrot, Zucker, Sonnenblumenöl, Kochsalz, Säuerungsmittel: Citronensäure, Emulgator: Sonnenblumenlecithin, Aromen.\r\n⁺ Rainforest Alliance zertifiziert""},{""info_title"":""Allergene"",""info_content"":""Sojabohnen und daraus gewonnene Erzeugnisse""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Eier, Milch, Nüsse und Sesam.""},{""info_title"":""Produktionsland"",""info_content"":""Die Herkunftsangabe finden Sie auf der Verpackung in der Filiale.""},{""info_title"":""Bewertung"",""info_content"":""27 Bewertungen bei Migipedia""},{""info_title"":""M-Check"",""info_content"":""Klima-Bewertung: 5""},{""info_title"":""Aufbewahrung"",""info_content"":""-""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Getreideriegel mit Schokolade und Waldbeeren""},{""info_title"":""Vertrieb"",""info_content"":""Migros-Genossenschafts-Bund  Limmatstrasse 152, CH-8031 Zürich""},{""info_title"":""Artikelnummer"",""info_content"":""104242600000""},{""info_title"":""Weitere Zusatzangaben"",""info_content"":""6 Riegel""},{""info_title"":""Kühlhinweis / Aufbewahrungshinweis"",""info_content"":""Trocken aufbewahren und vor Wärme schützen.""},{""info_title"":""Vegetarismus"",""info_content"":""vegan""},{""info_title"":""Allergenauslobungen"",""info_content"":""Glutenfrei, Laktosefrei""}]",90,27,de,2022-10-09T19:40:02Z
104242900000,Farmer Getreideriegel Apfel Ohne Palmöl,4.7,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Müesli-Riegel,Farmer;V-vegan,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""Vegan""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Getreide 35% (Weizen, Hafer, Reis), Nahrungsfasern löslich (Mais), Sojaschrot, Sultaninen 10%, Äpfel getrocknet 9%, Glucosesirup, Sonnenblumenöl, Fructose, Feuchthaltemittel: Sorbit und Glycerin, Zucker, Aromen, Kochsalz, Säuerungsmittel: Citronensäure.""},{""info_title"":""Allergene"",""info_content"":""Glutenhaltiges Getreide und daraus gewonnene Erzeugnisse, Sojabohnen und daraus gewonnene Erzeugnisse""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann Milch und Nüsse enthalten.""},{""info_title"":""Produktionsland"",""info_content"":""Die Herkunftsangabe finden Sie auf der Verpackung in der Filiale.""},{""info_title"":""Bewertung"",""info_content"":""20 Bewertungen bei Migipedia""},{""info_title"":""M-Check"",""info_content"":""Klima-Bewertung: 5""},{""info_title"":""Aufbewahrung"",""info_content"":""-""},{""info_title"":""Praktische Tipps"",""info_content"":""33% Zucker weniger""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Getreideriegel mit Sultaninen und Apfelstückchen""},{""info_title"":""Vertrieb"",""info_content"":""Migros-Genossenschafts-Bund  Limmatstrasse 152, CH-8031 Zürich""},{""info_title"":""Artikelnummer"",""info_content"":""104242900000""},{""info_title"":""Weitere Zusatzangaben"",""info_content"":""Vegan -40% Zucker\r\n12 Riegel""},{""info_title"":""Anzahl entnehmbarer Einzeleinheiten"",""info_content"":""12""},{""info_title"":""Verpackungsart"",""info_content"":""Schachtel""},{""info_title"":""Einzeln verpackt"",""info_content"":""Nein""},{""info_title"":""Vegetarismus"",""info_content"":""vegan""}]",80,20,de,2022-10-09T21:47:50Z
104245400000,Spoon Granola Zimt - Pekannuss,4.95,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Cerealien,NA,"[{""info_title"":""Marke & Labels"",""info_content"":""Spoon""},{""info_title"":""Eigenschaften"",""info_content"":""VeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Glutenfreie Vollkornhaferflocken (47%), Kokoschips (15%), Dattelsirup, Pekannüsse (8%), Rapsöl, Ahornsirup, Naturliches Vanillearoma,Zimt (0.3%), Kochsalz""},{""info_title"":""Allergene"",""info_content"":""Nüsse und daraus gewonnene Erzeugnisse, Hafer und daraus gewonnene Erzeugnisse""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Sojabohnen""},{""info_title"":""Bewertung"",""info_content"":""5 Bewertungen bei Migipedia""},{""info_title"":""Vertrieb"",""info_content"":""Spoon Cereals  Spoon Cereals, Studio 5, 305A Goldhawk Road, London W12 8EU""},{""info_title"":""Artikelnummer"",""info_content"":""104245400000""},{""info_title"":""Instructions de stockage pour le consommateur"",""info_content"":""Store in a cool dry place""}]",90,5,de,2022-10-09T19:55:44Z
104245500000,Spoon Granola Apfel - Mandelbutter,4.95,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Cerealien,NA,"[{""info_title"":""Marke & Labels"",""info_content"":""Spoon""},{""info_title"":""Eigenschaften"",""info_content"":""VeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Glutenfreie Vollkornhaferflocken (55%), Apfelstücke (10%) (Sulfite), Rapsöl, Dattelsirup, Mandelcreme (6%), Ahornsirup, Mandelscheiben, Zimt.""},{""info_title"":""Allergene"",""info_content"":""Nüsse und daraus gewonnene Erzeugnisse, Hafer und daraus gewonnene Erzeugnisse, Schwefeldioxid und Sulfite""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Sojabohnen""},{""info_title"":""Bewertung"",""info_content"":""4 Bewertungen bei Migipedia""},{""info_title"":""Vertrieb"",""info_content"":""Spoon Cereals  Spoon Cereals, Studio 5, 305A Goldhawk Road, London W12 8EU""},{""info_title"":""Artikelnummer"",""info_content"":""104245500000""},{""info_title"":""Instructions de stockage pour le consommateur"",""info_content"":""Store in a cool dry place""}]",90,4,de,2022-10-09T20:16:11Z
104245600000,Spoon Granola dunkler Schokolade - Splitter,4.95,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Cerealien,NA,"[{""info_title"":""Marke & Labels"",""info_content"":""Spoon""},{""info_title"":""Eigenschaften"",""info_content"":""VeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Glutenfrei Vollkornhaferflocken (57%), Rapsöl, Dattelsirup, Kokoschips, 70% Dunkle Schocolade (kakaomasse, zucker, kakaopulver fettarm, emulgator: sojalecithin, naturliches vanillearoma) (6%), Mandelscheiben (4%), Ahornsirup, Kakaopulve, Kakaostückchen, Limettenextrakt (0.1%).""},{""info_title"":""Allergene"",""info_content"":""Nüsse und daraus gewonnene Erzeugnisse, Hafer und daraus gewonnene Erzeugnisse, Sojabohne und daraus gewonnene Erzeugnisse""},{""info_title"":""Bewertung"",""info_content"":""3 Bewertungen bei Migipedia""},{""info_title"":""Vertrieb"",""info_content"":""Spoon Cereals  Spoon Cereals, Studio 5, 305A Goldhawk Road, London W12 8EU""},{""info_title"":""Artikelnummer"",""info_content"":""104245600000""},{""info_title"":""Instructions de stockage pour le consommateur"",""info_content"":""Store in a cool dry place""}]",30,3,de,2022-10-09T20:05:34Z
104245700000,Spoon Granola mit Ahornsirup,4.95,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Cerealien,NA,"[{""info_title"":""Marke & Labels"",""info_content"":""Spoon""},{""info_title"":""Eigenschaften"",""info_content"":""VeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Glutenfreie Vollkornhaferflocken (79%), Zichorienwurzel-Extrakt , Rapsöl, Kürbiskernen (3.4%), Ahornsirup (2.4%), Zimt (0.5%).""},{""info_title"":""Allergene"",""info_content"":""Hafer und daraus gewonnene Erzeugnisse""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Hartschalenobst (Nüsse), Sojabohnen""},{""info_title"":""Bewertung"",""info_content"":""4 Bewertungen bei Migipedia""},{""info_title"":""Zusatzinformation"",""info_content"":""niedriger Zucker""},{""info_title"":""Vertrieb"",""info_content"":""Spoon Cereals  Spoon Cereals, Studio 5, 305A Goldhawk Road, London W12 8EU""},{""info_title"":""Artikelnummer"",""info_content"":""104245700000""},{""info_title"":""Instructions de stockage pour le consommateur"",""info_content"":""Store in a cool dry place""}]",70,4,de,2022-10-09T20:06:48Z
104254800000,"Deliciously Ella Getreideriegel Apfel, Rosinen &amp; Zimt",2.5,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Müesli-Riegel,Deliciously Ella,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""VeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Glutenfreier Hafer (44%), brauner Reissirup, Kokosnussöl-Rosinen (8%), Kokosnusszucker, Sonnenblumenöl, getrocknete Apfelstücke (5%), Zimt.""},{""info_title"":""Bewertung"",""info_content"":""7 Bewertungen bei Migipedia""},{""info_title"":""Aufbewahrung"",""info_content"":""Kühl, trocken und lichtgeschützt lagern""},{""info_title"":""Zusatzinformation"",""info_content"":""plant-based""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Apfel, Rosine & Zimt Haferriegel""},{""info_title"":""Vertrieb"",""info_content"":""Siradis Sàrl  Route de Champ-Colin 201260 Nyon""},{""info_title"":""Artikelnummer"",""info_content"":""104254800000""},{""info_title"":""Warnhinweise / Pflichthinweise"",""info_content"":""Natürliche Ballaststoffquelle - Glutenfrei - 100% pflanzlich""},{""info_title"":""Aufbewahrungshinweise für den Konsumenten"",""info_content"":""An einem kühlen, trockenen Ort lagern, fern von Wärmequellen und direktem Sonnenlicht.""},{""info_title"":""Volumenalkohol in %"",""info_content"":""0""},{""info_title"":""Einzeln verpackt"",""info_content"":""Ja""}]",100,7,de,2022-10-09T20:18:38Z
104254900000,Deliciously Ella Getreideriegel Aprikose &amp; Kokosnuss,2.5,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Müesli-Riegel,Deliciously Ella,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""VeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Glutenfreier Hafer (43%), brauner Reissirup, getrocknete Aprikosen (12%), getrocknete Kokosnuss (6%), Kokosnussöl (5%), Sonnenblumenöl, Kokosblütennektar, Kokosnusschips (3%) und Reismehl.""},{""info_title"":""Allergene"",""info_content"":""Hafer und daraus gewonnene Erzeugnisse, Glutenhaltiges Getreide und daraus gewonnene Erzeugnisse""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Milch, Erdnüsse, Sesamsamen, Sojabohnen, Hartschalenobst (Nüsse)""},{""info_title"":""Bewertung"",""info_content"":""3 Bewertungen bei Migipedia""},{""info_title"":""Aufbewahrung"",""info_content"":""Kühl, trocken und lichtgeschützt lagern""},{""info_title"":""Zusatzinformation"",""info_content"":""plant-based""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Haferflockenriegel mis Aprikosen und Kokosnuss""},{""info_title"":""Vertrieb"",""info_content"":""Siradis Sàrl  Route de Champ-Colin 201260 Nyon""},{""info_title"":""Artikelnummer"",""info_content"":""104254900000""},{""info_title"":""Warnhinweise / Pflichthinweise"",""info_content"":""Hergestellt im Vereinigten Königreich""},{""info_title"":""Aufbewahrungshinweise für den Konsumenten"",""info_content"":""An einem kühlen, trockenen Ort lagern, fern von Wärmequellen und direktem Sonnenlicht.""},{""info_title"":""Volumenalkohol in %"",""info_content"":""0""},{""info_title"":""Einzeln verpackt"",""info_content"":""Ja""}]",90,3,de,2022-10-09T20:12:30Z
104255000000,Deliciously Ella Getreideriegel Kakao &amp; Mandel,2.5,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Müesli-Riegel,Deliciously Ella,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""VeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Glutenfreier Hafer (43%), brauner Reissirup, Kokosnussöl, Rosinen (7%, Kokosnusszucker, Dattelsirup, Sonnenblumenöl, Mandelbutter (3%), Mandelsplitter (3%), Kakaonibs (2%), Kakaopulver (2%), Meersalz.""},{""info_title"":""Allergene"",""info_content"":""Nüsse und daraus gewonnene Erzeugnisse (Kann Mandeln, Haselnüsse, Walnüsse, Cashewnüsse etc. einschließen), Hafer und daraus gewonnene Erzeugnisse, Glutenhaltiges Getreide und daraus gewonnene Erzeugnisse""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Milch, Erdnüsse, Sesamsamen, Sojabohnen""},{""info_title"":""Bewertung"",""info_content"":""6 Bewertungen bei Migipedia""},{""info_title"":""Aufbewahrung"",""info_content"":""Kühl, trocken und lichtgeschützt lagern""},{""info_title"":""Zusatzinformation"",""info_content"":""plant-based""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Kakao Mandel Haferriegel""},{""info_title"":""Vertrieb"",""info_content"":""Siradis Sàrl  Route de Champ-colin 20, 1260 Nyon, Suisse""},{""info_title"":""Artikelnummer"",""info_content"":""104255000000""},{""info_title"":""Warnhinweise / Pflichthinweise"",""info_content"":""Natürliche Ballaststoffquelle - Glutenfrei - 100% pflanzlich""},{""info_title"":""Aufbewahrungshinweise für den Konsumenten"",""info_content"":""An einem kühlen, trockenen Ort lagern, fern von Wärmequellen und direktem Sonnenlicht.""},{""info_title"":""Volumenalkohol in %"",""info_content"":""0""},{""info_title"":""Einzeln verpackt"",""info_content"":""Ja""}]",100,6,de,2022-10-09T20:17:54Z
104255100000,Deliciously Ella Getreideriegel Erdnussbutter,2.5,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Müesli-Riegel,Deliciously Ella,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""VeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Glutenfreier Hafer (41%), brauner Reissirup, geröstete Erdnüsse (15%), Kokosnussöl, Kokosnusszucker, Dattelsirup, geröstete Erdnussbutter (4%), Sonnenblumenöl, Salz""},{""info_title"":""Allergene"",""info_content"":""Hafer und daraus gewonnene Erzeugnisse, Glutenhaltiges Getreide und daraus gewonnene Erzeugnisse, Erdnüsse und daraus gewonnene Erzeugnisse""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Milch, Sesamsamen, Sojabohnen, Hartschalenobst (Nüsse)""},{""info_title"":""Bewertung"",""info_content"":""5 Bewertungen bei Migipedia""},{""info_title"":""Aufbewahrung"",""info_content"":""Kühl, trocken und lichtgeschützt lagern""},{""info_title"":""Zusatzinformation"",""info_content"":""plant-based""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Erdnussbutter Haferriegel""},{""info_title"":""Vertrieb"",""info_content"":""Siradis Sàrl  Route de Champ-colin 20, 1260 Nyon, Suisse""},{""info_title"":""Artikelnummer"",""info_content"":""104255100000""},{""info_title"":""Warnhinweise / Pflichthinweise"",""info_content"":""Natürliche Ballaststoffquelle - Glutenfrei - 100% pflanzlich""},{""info_title"":""Aufbewahrungshinweise für den Konsumenten"",""info_content"":""An einem kühlen, trockenen Ort lagern, fern von Wärmequellen und direktem Sonnenlicht.""},{""info_title"":""Volumenalkohol in %"",""info_content"":""0""},{""info_title"":""Einzeln verpackt"",""info_content"":""Ja""}]",100,5,de,2022-10-09T20:14:42Z
104259300000,Sponser Fruchtriegel Apfel - Zimt,2.95,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Sport & Vitamine,Sportlernahrung,Sponser,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""VeganLaktosefreiGlutenfrei""},{""info_title"":""Produktionsland"",""info_content"":""Die Herkunftsangabe finden Sie auf der Verpackung in der Filiale.""},{""info_title"":""Bewertung"",""info_content"":""3 Bewertungen bei Migipedia""},{""info_title"":""Aufbewahrung"",""info_content"":""Mindestens haltbar bis Ende: siehe Siegelnaht""},{""info_title"":""Vertrieb"",""info_content"":""Migros-Genossenschafts-Bund  Limmatstrasse 152, CH-8031 Zürich""},{""info_title"":""Artikelnummer"",""info_content"":""104259300000""}]",80,3,de,2022-10-09T20:18:09Z
104259400000,Sponser Fruchtriegel Kokosnuss,2.95,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Sport & Vitamine,Sportlernahrung,Sponser,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""VeganLaktosefreiGlutenfrei""},{""info_title"":""Produktionsland"",""info_content"":""Die Herkunftsangabe finden Sie auf der Verpackung in der Filiale.""},{""info_title"":""Bewertung"",""info_content"":""3 Bewertungen bei Migipedia""},{""info_title"":""Aufbewahrung"",""info_content"":""Mindestens haltbar bis Ende: siehe Siegelnaht""},{""info_title"":""Vertrieb"",""info_content"":""Migros-Genossenschafts-Bund  Limmatstrasse 152, CH-8031 Zürich""},{""info_title"":""Artikelnummer"",""info_content"":""104259400000""}]",90,3,de,2022-10-09T20:18:53Z
104264300000,Alnavit Bio Protein Kugel Kokos &amp; Limette reich an Protein,1.95,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Müesli-Riegel,Alnavit,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""BioVeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Datteln* 41 %, Erbsenprotein* 19 %, Apfelsaftkonzentrat* 14 %, MANDELN*, Kokosraspel* 7 %, CASHEWNÜSSE*, Sonnenblumenöl*, Limettensaftkonzentrat* 2,3 %, Zitronenschalennöl* *aus biologischer Landwirtschaft. Kann Spuren von anderen Nüssen enthalten.Allergiker-Infos: Siehe hervorgehobene Zutaten""},{""info_title"":""Allergene"",""info_content"":""Cashewnuss daraus gewonnene Erzeugnisse, Mandeln und daraus gewonnene Erzeugnisse""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Hartschalenobst (Nüsse)""},{""info_title"":""Produktionsland"",""info_content"":""Die Herkunftsangabe finden Sie auf der Verpackung in der Filiale.""},{""info_title"":""Bewertung"",""info_content"":""4 Bewertungen bei Migipedia""},{""info_title"":""Aufbewahrung"",""info_content"":""Trocken lagern und vor Wärme schützen.""},{""info_title"":""Praktische Tipps"",""info_content"":""Ideal als Snack nach dem Sport""},{""info_title"":""Zusatzinformation"",""info_content"":""Glutenfrei""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Glutenfreie Fruchtkugel mit 57 % Frucht,Erbsenprotein und Kokos (Bio)""},{""info_title"":""Vertrieb"",""info_content"":""Alnavit GmbH  Mahatma-Gandhi-Straße 7, 64295 Darmstadt""},{""info_title"":""Artikelnummer"",""info_content"":""104264300000""},{""info_title"":""Warnhinweise / Pflichthinweise"",""info_content"":""57,00 Gramm Früchte pro 100g;""},{""info_title"":""Aufbewahrungshinweise für den Konsumenten"",""info_content"":""Trocken lagern und vor Wärme schützen.""},{""info_title"":""Einzeln verpackt"",""info_content"":""Ja""},{""info_title"":""Allergenauslobungen"",""info_content"":""Glutenfrei""}]",90,4,de,2022-10-09T20:17:39Z
104264400000,Alnavit Bio Protein Kugel Kakao reich an Protein,1.95,NA,FALSE,FALSE,NA,Süsse Lebensmittel,Cerealien & Müesli,Müesli-Riegel,Alnavit,"[{""info_title"":""Marke & Labels"",""info_content"":""""},{""info_title"":""Eigenschaften"",""info_content"":""BioVeganGlutenfrei""},{""info_title"":""Inhaltsstoffe"",""info_content"":""Datteln* 45 %, Erbsenprotein* 18 %, Apfelsaftkonzentrat* 15 %, stark entöltes Kakaopulver* 9 %, Kakaobohnensplitter* geröstet 7 %, Kakaobutter* 4 %, Sonnenblumenöl* *aus biologischer Landwirtschaft. Kann Spuren von Mandel und Nüssen enthalten.""},{""info_title"":""Spurenhinweise"",""info_content"":""Kann enthalten: Hartschalenobst (Nüsse), Mandeln""},{""info_title"":""Produktionsland"",""info_content"":""Die Herkunftsangabe finden Sie auf der Verpackung in der Filiale.""},{""info_title"":""Bewertung"",""info_content"":""1 Bewertung bei Migipedia""},{""info_title"":""Aufbewahrung"",""info_content"":""Trocken lagern und vor Wärme schützen.""},{""info_title"":""Praktische Tipps"",""info_content"":""Ideal als Snack nach dem Sport""},{""info_title"":""Zusatzinformation"",""info_content"":""Glutenfrei""},{""info_title"":""Rechtliche Bezeichnung / Sachbezeichnung"",""info_content"":""Glutenfreie Fruchtkugel mit 60% Frucht,Erbsenprotein und Kakao (Bio)""},{""info_title"":""Vertrieb"",""info_content"":""Alnavit GmbH  Mahatma-Gandhi-Straße 7, 64295 Darmstadt""},{""info_title"":""Artikelnummer"",""info_content"":""104264400000""},{""info_title"":""Warnhinweise / Pflichthinweise"",""info_content"":""60,00 Gramm Früchte pro 100g; Kakaoanteil 20,00% mindestens in der Schokolade;""},{""info_title"":""Aufbewahrungshinweise für den Konsumenten"",""info_content"":""Trocken lagern und vor Wärme schützen.""},{""info_title"":""Einzeln verpackt"",""info_content"":""Ja""},{""info_title"":""Allergenauslobungen"",""info_content"":""Glutenfrei""}]",100,1,de,2022-10-09T20:10:01Z
